title,main_story
Crazy Plant Shop,2.5
Crazy Taxi,3.0
Crazy Taxi 2,4.0
Crazy Taxi 3: High Roller,3.0
Crazy Veggies,4.0
CreaVures,2.0
Creativerse,17.5
Creature Clicker,20.0
Creature Romances: Kokonoe Kokoro,0.45
Creatures Such as We,2.0
Creed: Rise to Glory,1.0
Creeper World,9.5
Creeper World 2: Redemption,15.0
Creeper World 3: Arc Eternal,16.0
Creeping Terror,3.5
Creepy Castle,3.5
Crescent Bay,0.36666666666666664
Crest of Wolf,0.75
Crime City,5.0
Crime Life III,0.5
Crime Life: Gang Wars,8.5
Crime Patrol,0.75
Crime Patrol 2: Drug Wars,0.5333333333333333
Crime Secrets: Crimson Lily,2.5
Crime Solitaire 2: The Smoking Gun,14.0
Criminal Girls,18.5
Criminal Girls 2: Party Favors,22.5
Criminal Girls: Invite Only,31.5
Crimson Alliance,8.0
Crimson Dragon,6.0
Crimson Gem Saga,22.5
Crimson Gray,2.0
Crimson Room: Decade,1.5
Crimson Sea,10.5
Crimson Sea 2,11.0
Crimson Shroud,7.0
Crimson Skies,13.0
Crimson Skies: High Road to Revenge,8.0
Crimson Tears,11.5
CrimsonHeart,30.0
Crimsonland,4.5
Crimzon Clover: World Ignition,0.8833333333333333
Crisis Beat,1.5
Crisis City,1.5
Crisis Core: Final Fantasy VII,19.5
Crisis Force,0.75
Crisis on the Planet of the Apes,2.0
Critical Depth,8.0
Critical Mass,0.8666666666666667
Critter Crunch,5.0
Croc 2,8.5
Croc: Legend of the Gobbos,6.0
Croixleur,0.3
Croixleur Sigma,0.9833333333333333
Crookz: The Big Heist,13.0
Cross Channel,30.0
Cross Edge,65.5
Cross Set,5.0
Cross of the Dutchman,3.0
CrossCells,3.5
CrossCode,31.0
Crossbow Warrior: The Legend of William Tell,3.0
Crossed Swords,2.0
Crossing Souls,8.5
Crossroad Mysteries: The Broken Deal,2.0
Crossy Road,2.0
Crow,1.5
Crowman & Wolfboy,2.5
Crown and Council,2.0
Crowntakers,6.0
Crows: The Battle Action for Sega Saturn,3.5
Crowtel Renovations,0.7666666666666667
Crudelis,1.5
Cruel Arena,1.5
Cruel Games: Red Riding Hood,2.0
Cruis'n Exotica,6.0
Cruis'n USA,1.5
Cruis'n World,0.7166666666666667
Crusader Kings,8.5
Crusader Kings II,70.5
Crusader of Centy,8.0
Crusader: No Regret,12.0
Crusader: No Remorse,15.5
Crusaders of Might and Magic,6.5
Crush,6.5
Crush 3D,11.0
Crush Your Enemies,12.0
Cry of Fear,8.0
Cryostasis: Sleep of Reason,8.5
Crypt Killer,0.75
Crypt of the NecroDancer,15.5
Cryptic Passage,2.0
Crysis,10.5
Crysis 2,9.0
Crysis 3,7.0
Crysis Warhead,5.0
Crystal Beans: From Dungeon Explorer,7.0
Crystal Catacombs,8.0
Crystal Caves,3.5
Crystal City,1.5
Crystal Defenders,7.0
Crystal Picnic,1.5
Crystal Rift,12.0
Crystal Warriors,8.0
Crystal's Pony Tale,0.9166666666666666
Crystalis,8.5
Crystalline,19.5
Crystals of Arborea,5.0
Cthulhu Realms,3.0
Cthulhu Saves The World,8.0
Cube & Star: An Arbitrary Love,6.5
Cube - The Jumper,0.25
Cube Escape: Arles,0.36666666666666664
Cube Escape: Birthday,0.45
Cube Escape: Case 23,0.75
Cube Escape: Harvey's Box,0.31666666666666665
Cube Escape: Paradox,2.0
Cube Escape: Seasons,0.5833333333333334
Cube Escape: The Cave,1.5
Cube Escape: The Lake,0.25
Cube Escape: The Mill,0.45
Cube Escape: Theatre,0.7166666666666667
Cube Runner,1.5
Cubemen,8.0
Cubemen 2,4.0
Cubetractor,4.5
Cubic Ninja,4.0
Cubicity,3.0
Cubivore: Survival of the Fittest,10.5
Cubix Robots for Everyone: Showdown,8.5
Cuboid,6.0
Cubot,2.5
Cubway,2.0
Cuddlefish,0.1
Culpa Innata,23.5
Cultist Simulator,18.5
Cultures 2: The Gates of Asgard,14.0
Cultures: 8th Wonder of the World,15.0
Cultures: Northland,16.5
Cultures: The Discovery of Vinland,25.0
Cuphead,9.5
Cuphead: The Delicious Last Course,1.0
Curiosity - What's Inside the Cube?,20.0
Curse (1989),0.3333333333333333
Curse of Enchantia,2.0
Curse of the Assassin,3.0
Curse of the Azure Bonds,20.0
Curse of the Crescent Isle DX,1.5
Curse: The Eye of Isis,7.0
Cursed,1.0
Cursed Castilla,3.0
Cursed Mountain,8.0
Curses 'N Chaos,7.0
Custom Robo,9.0
Custom Robo Arena,20.0
Cut & Run (2018),1.5
Cut the Rope,3.0
Cut the Rope: Experiments,3.0
Cut the Rope: Time Travel,8.0
Cute Knight,1.0
Cute Knight Kingdoms,2.0
Cute Things Dying Violently,2.0
Cutie Suzuki no Ringside Angel,1.0
Cutthroat Island,2.0
CyClones,8.5
Cybattler,4.0
Cyber City 2157,0.65
Cyber Core,4.0
Cyber Danganronpa VR: The Class Trial,0.06666666666666667
Cyber Speedway,0.75
Cyber Troopers Virtual-On Oratorio Tangram,5.0
Cyber Troopers Virtual-On: Operation Moongate,0.7666666666666667
Cyber-Lip,1.5
CyberMage: Darklight Awakening,12.0
CyberStorm 2: Corporate Wars,22.0
Cyberbots: Full Metal Madness,0.6166666666666667
Cyberdimension Neptunia: 4 Goddesses Online,13.0
Cyberdogs,5.0
Cyberia,4.0
Cyberia 2: Resurrection,3.0
Cyberline Racing,15.0
Cybermorph,3.0
Cybernator,1.0
Cyberpunk 3776,3.0
Cyborg Justice,1.0
Cylne,2.0
Cypher (2012),4.0
Cypher (2018),2.0
Cyraid,4.5
Cyto,2.0
Cytus,20.0
Cytus II,15.0
D,1.5
D-Force,0.7833333333333333
D2,8.5
D4: Dark Dreams Don't Die,4.5
DARIUSBURST: Chronicle Saviours,0.3
DDRMAX Dance Dance Revolution,10.0
DDRMAX2 Dance Dance Revolution,10.0
DED,0.8
DEFCON,1.0
DERE EVIL .EXE,1.0
DETOUR,1.5
DEXED,0.5
DICETINY: The Lord of the Dice,16.0
DICKHAND,0.08333333333333333
DIDstress,0.25
DJ Boy,0.35
DJ Hero,7.0
DJ Hero 2,7.0
DJ Max Fever,8.0
DJMax Portable 3,6.0
DJMax Technika Q,0.75
DJMax Technika Tune,5.0
DK Jungle Climber,5.0
DK King of Swing,5.0
DLC Quest,1.0
DLC Quest: Live Freemium or Die,1.0
DMZ: North Korea,5.5
DOOM: Custom Playstation Edition,8.0
DRAGON: A Game About a Dragon,3.0
DRAMAtical Murder,8.5
DROD: Gunthro and the Epic Blunder,9.0
DROD: Journey to Rooted Hold,22.5
DROD: King Dugan's Dungeon,22.5
DROD: The City Beneath,31.0
DROD: The Second Sky,80.0
DUCATI: 90th Anniversary,15.0
DUSK,7.5
DUSK (2017) - Episode 1,1.0
DUSK (2017) - Episode 2,2.0
DYE (2017),5.0
DYING: Reborn,2.0
Da Capo 3 R,36.0
Da New Guys: Day of the Jackass,3.5
Dabda,0.3
Dad Quest,5.0
Daedalian Opus,13.0
Daemon Summoner,2.0
Daffy Duck,3.0
Daffy Duck in Hollywood,4.0
Daffy Duck: The Marvin Missions,2.0
Daggerhood,0.5666666666666667
Dahna: Megami Tanjo,1.5
Dai 3-Ji Super Robot Taisen Z Jigoku-hen,57.0
Dai Gyakuten Saiban 2: Naruhodō Ryūnosuke no Kakugo,35.0
Dai Gyakuten Saiban: Naruhodou Ryuunosuke no Bouken,28.0
Dai-2-Ji Super Robot Taisen Original Generations,44.0
Dai-2-Ji Super Robot Taisen Z Hakai-hen,47.0
Dai-2-Ji Super Robot Taisen Z Saisei-hen,57.5
Dai-3-Ji Super Robot Taisen Z Rengoku-hen,4.5
Dai-3-Ji Super Robot Taisen Z Tengoku-hen,62.5
Daigasso! Band Brothers,12.5
Daikatana,12.0
Daikatana (GBC),2.5
Daiku no Gensan,2.0
Daily Chthonicle,0.5
Dakar 18,13.0
Dakar 2: The World's Ultimate Rally,1.5
Dal Segno,12.0
Damascus Gear: Operation Tokyo,14.5
Damnation,8.0
Dan The Man,2.5
Danan the Jungle Fighter,0.5
Dance Central,10.0
Dance Central 2,10.5
Dance Central 3,10.0
Dance Dance Revolution,0.75
Dance Dance Revolution (2001),6.5
Dance Dance Revolution 2ndMix,30.0
Dance Dance Revolution 2ndMix Club Version Vol. 1,4.0
Dance Dance Revolution 2ndMix Club Version Vol. 2,4.0
Dance Dance Revolution 3rdMix,15.0
Dance Dance Revolution 4thMix,7.0
Dance Dance Revolution 5thMix,7.5
Dance Dance Revolution Best Hits,2.0
Dance Dance Revolution Disney Mix,1.0
Dance Dance Revolution Extra Mix,6.0
Dance Dance Revolution Extreme,11.0
Dance Dance Revolution Extreme 2,5.0
Dance Dance Revolution HOTTEST PARTY,8.0
Dance Dance Revolution Konamix,1.5
Dance Dance Revolution Mario Mix,2.0
Dance Dance Revolution SuperNova,11.0
Dance Dance Revolution SuperNova 2,17.0
Dance Dance Revolution Universe 2,8.0
Dance Dance Revolution Universe 3,8.0
Dance Dance Revolution X,5.0
Dance Magic,0.6333333333333333
Dance of Death,2.0
Dance! It's your Stage,0.5166666666666667
Dancing Eyes (1996),0.9
Dancing Monster,0.11666666666666667
Dancing Stage featuring Dreams Come True,2.0
Dandara,6.5
Dandelion - Wishes Brought to You -,6.0
Dandy Dungeon: Legend of Brave Yamada,8.0
Danganronpa 1 & 2 Reload,58.0
Danganronpa 2: Goodbye Despair,32.5
Danganronpa Another Episode: Ultra Despair Girls,17.0
Danganronpa V3: Killing Harmony,38.5
Danganronpa: Academy of Hope and High School Students of Despair,24.0
Danganronpa: Trigger Happy Havoc,24.0
Danger Girl,7.5
Danger Zone,2.0
Danger Zone 2,2.0
Dangerous Dave,7.5
Dangerous Dave in the Haunted Mansion,7.0
Dangerous Driving,9.0
Dangerous Golf,7.0
Dangerous High School Girls in Trouble!,13.0
Dangerous Relationship,2.0
Dangun Feveron,0.36666666666666664
Danmaku Unlimited 2,1.5
Danmaku Unlimited 3,4.0
Danny Phantom: The Ultimate Enemy,1.5
Danny Phantom: Urban Jungle,1.0
Dante's Inferno,8.0
Daria's Inferno,2.0
Darius,0.5833333333333334
Darius Force,0.9666666666666667
Darius Gaiden,0.8
Darius II,0.8166666666666667
Darius Plus,1.5
Darius Twin,0.8333333333333334
Dariusburst,0.48333333333333334
Dark,7.0
Dark Ages,1.5
Dark Angel,5.5
Dark Angels: Masquerade of Shadows,2.5
Dark Arcana: The Carnival,2.5
Dark Arms: Beast Busters,2.5
Dark Castle,0.4166666666666667
Dark Chambers,1.0
Dark Cloud,31.0
Dark Cloud 2,50.5
Dark Colony,8.0
Dark Designs I: Grelminar's Staff,5.0
Dark Designs II: Closing the Gate,2.0
Dark Disciples 2,45.0
Dark Earth,11.0
Dark Echo,2.5
Dark Elf,5.0
Dark Fall II: Lights Out,2.5
Dark Fall: Lost Souls,8.0
Dark Fall: The Journal,4.0
Dark Fear,5.5
Dark Heritage: Guardians of Hope,4.0
Dark Legend,0.5
Dark Legions,4.5
Dark Lore Mysteries: The Hunt for Truth,2.0
Dark Matter (2013),7.0
Dark Messiah of Might and Magic,10.5
Dark Mist,1.0
Dark Quest,2.5
Dark Quest 2,6.0
Dark Raid,3.0
Dark Reign 2,15.5
Dark Rift,0.75
Dark Rose Valkyrie,30.0
Dark Savior,5.0
Dark Scavenger,3.5
Dark Sector,8.5
Dark Seed,1.0
Dark Shadows - Army of Evil,7.0
Dark Souls,46.5
Dark Souls II,46.5
Dark Souls II: Crown of the Ivory King DLC,4.5
Dark Souls II: Crown of the Old Iron King DLC,4.0
Dark Souls II: Crown of the Sunken King DLC,4.5
Dark Souls II: Scholar of the First Sin,37.0
Dark Souls III,32.0
Dark Souls III: Ashes of Ariandel DLC,4.0
Dark Souls III: The Fire Fades Edition,37.0
Dark Souls III: The Ringed City DLC,7.5
Dark Souls: Artorias of the Abyss,7.0
Dark Souls: Prepare to Die Edition,47.0
Dark Souls: Remastered,25.5
Dark Strokes: Sins of the Fathers,4.0
Dark Sun: Shattered Lands,24.5
Dark Train,6.0
Dark Void,7.5
Dark Void Zero,2.0
Dark Witch Music Episode: Rudymical,2.0
Dark Years,4.0
DarkBase 01,2.0
DarkMaus,5.5
DarkStar One,21.5
Darkarta: A Broken Heart's Quest,5.5
Darkened Skye,18.0
Darkest Dungeon,54.5
Darkest Hour: A Hearts of Iron Game,46.5
Darkest of Days,6.0
Darkestville Castle,6.0
Darkfate,0.4166666666666667
Darkman,0.5
Darkness Assault,0.8
Darkness Within 2: The Dark Lineage,6.5
Darkness Within: In Pursuit of Loath Nolder,8.0
Darkness and Flame: Missing Memories,4.0
Darksiders,17.0
Darksiders II,21.5
Darksiders II: Abyssal Forge DLC,1.5
Darksiders II: Argul's Tomb DLC,1.5
Darksiders II: Deathinitive Edition,20.0
Darksiders II: The Demon Lord Belial DLC,1.0
Darksiders III,14.0
Darksiders III - The Crucible,1.0
Darkspore,17.0
Darkstalkers 3,1.5
Darkstalkers Chronicle: The Chaos Tower,2.0
Darkstalkers Resurrection,2.0
Darkstalkers: The Night Warriors,1.0
Darkstone,5.0
Darkwatch,6.0
Darkwing Duck,1.0
Darkwood,17.5
Darwin 4081,0.8666666666666667
Darwinia,10.0
Dash of Destruction,0.9666666666666667
DashBored,8.0
Dashin' Desperadoes,2.0
Data Jammers: FastForward,0.7666666666666667
Data Wing,1.5
Date Warp,1.0
Datura,1.5
Dave Mirra Freestyle BMX,12.0
David Lynch Teaches Typing,0.08333333333333333
David.,1.5
Dawn,0.35
Dawn of Man,10.0
Dawn of Mana,12.0
Dawn of the Breakers,30.0
Dawn of the Dead,3.0
Dawn's Light 2,20.0
Daxter,7.5
Day Dreamin' Davey,2.0
Day One: Garry's Incident,3.5
Day of the Tentacle,6.5
Day of the Tentacle: Remastered,4.5
Day of the Zombie,2.0
Daylight,2.0
Daymare Cat,0.25
Days Gone,36.0
Days Under Custody,1.0
Days of Oblivion II: Frozen Eternity,5.0
Daytona USA,1.0
Daytona USA 2001,3.0
Daytona USA: Championship Circuit Edition,0.6666666666666666
Daze Before Christmas,1.5
De Mambo,3.0
Dead Age,38.0
Dead Bits,1.5
Dead Cells,13.5
Dead Effect,3.5
Dead Effect 2,7.0
Dead End Junction,10.0
Dead End Road,0.9166666666666666
Dead Head Fred,8.0
Dead Horde,4.5
Dead Horizon,0.25
Dead Hungry Diner,4.0
Dead Island,18.0
Dead Island: Bloodbath Arena DLC,2.0
Dead Island: Definitive Edition,22.5
Dead Island: Retro Revenge,4.0
Dead Island: Riptide,12.0
Dead Island: Riptide - Definitive Edition,10.5
Dead Island: Ryder White DLC,2.5
Dead Man's Draw,17.0
Dead Man's Hand,7.0
Dead Moon,2.5
Dead Mountaineer's Hotel,4.0
Dead Nation,6.0
Dead Pixels,2.0
Dead Reefs,6.0
Dead Rising,11.0
Dead Rising 2,14.0
Dead Rising 2: Case West,3.0
Dead Rising 2: Case Zero,2.0
Dead Rising 2: Off the Record,13.5
Dead Rising 3,14.0
Dead Rising 3: Chaos Rising DLC,1.5
Dead Rising 3: Fallen Angel DLC,1.5
Dead Rising 3: Operation Broken Eagle,1.5
Dead Rising 3: Super Ultra Dead Rising 3 Arcade Remix Hyper Edition EX Plus Alpha,2.0
Dead Rising 3: The Last Agent DLC,2.0
Dead Rising 4,10.5
Dead Rising 4: Frank Rising,1.0
Dead Rising: Case Zero,3.0
Dead Rising: Chop Till You Drop,8.0
Dead Secret,2.0
Dead Space,11.0
Dead Space (Mobile),4.0
Dead Space 2,9.0
Dead Space 2: Severed DLC,1.5
Dead Space 3,13.0
Dead Space 3: Awakened DLC,1.5
Dead Space: Extraction,6.0
Dead Space: Ignition,1.0
Dead State,49.5
Dead Synchronicity: Tomorrow Comes Today,5.5
Dead Trigger,5.5
Dead Trigger 2,10.0
Dead in Bermuda,12.0
Dead in the Water,6.0
Dead of the Brain,4.0
Dead or Alive,1.0
Dead or Alive 2,0.8
Dead or Alive 2: Hardcore,0.4
Dead or Alive 3,2.5
Dead or Alive 4,3.5
Dead or Alive 5,3.5
Dead or Alive 5 Last Round,4.0
Dead or Alive 5 Plus,5.0
Dead or Alive 5 Ultimate,4.0
Dead or Alive 6,2.5
Dead or Alive Paradise,50.0
Dead or Alive Ultimate,5.0
Dead or Alive Xtreme 2,1.0
Dead or Alive Xtreme 3: Fortune,3.0
Dead or Alive Xtreme Beach Volleyball,5.0
Dead or Alive: Dimensions,4.0
Dead to Rights,8.0
Dead to Rights II,7.0
Dead to Rights: Reckoning,2.0
Dead to Rights: Retribution,8.0
DeadCore,4.0
Deadbeat heroes,6.0
Deadbolt,6.0
Deadfall Adventures,8.0
Deadhunt,7.0
Deadlands Noir: That Old Time Religion,0.75
Deadliest Warrior: The Game,0.5666666666666667
Deadlight,4.0
Deadly 30,4.0
Deadly Creatures,7.0
Deadly Dozen,8.0
Deadly Edge,5.0
Deadly Premonition,19.0
Deadly Premonition: Director's Cut,19.0
Deadly Profits,3.0
Deadly Sin,15.0
Deadly Sin 2,15.0
Deadly Sky,0.45
Deadly Towers,3.0
Deadpool,7.5
Deadstorm Pirates,1.5
Deal or No Deal,0.08333333333333333
Deal or No Deal: The Banker is Back,0.06666666666666667
Dear Esteban,0.08333333333333333
Dear Leader Prototype,0.6333333333333333
Dear RED - Extended,0.43333333333333335
Deardrops,10.5
Death Coming,4.0
Death End re;Quest,23.0
Death Gate,10.0
Death Jr.,3.5
Death Jr. II: Root of Evil,6.0
Death Mark (2018),11.0
Death Rally,5.0
Death Rally (2011),6.0
Death Ray Manta,0.6666666666666666
Death Road to Canada,6.0
Death Squared,5.5
Death Track: Resurrection,2.0
Death by Degrees,15.0
Death to Spies,11.0
Death to Spies: Moment of Truth,7.0
Death's Gambit,10.5
Death's Hangover,1.5
DeathSpank,9.0
DeathSpank: Thongs of Virtue,10.0
Deathsmiles,0.85
Deathsmiles IIX,1.5
Deathstate,1.5
Deathtrap Dungeon,11.0
Debris (2017),2.5
DecapAttack,2.5
Decathlete,0.4
Decay: The Mare,3.0
Deception III: Dark Delusion,10.5
Deception IV: Blood Ties,10.0
Deception: Invitation to Darkness,10.0
Dedede's Drum Dash Deluxe,0.5
Deemo,10.0
Deep Black: Reloaded,9.0
Deep Blue (1990),0.3333333333333333
Deep Duck Trouble Starring Donald Duck,1.0
Deep Dungeons of Doom,6.0
Deep Fear (1998),9.5
Deep Labyrinth,13.5
Deep Ones,3.0
Deep Sleep,0.36666666666666664
Deep Space Waifu: FANTASY,1.5
Deep Space Waifu: FLAT JUSTICE,1.5
Deep Space Waifu: WORLD,0.9666666666666667
Deep Under the Sky,2.0
Deeper Sleep,0.5
Deer Hunter 2005,15.0
Deer Man,0.6
Def Jam Fight for NY: The Takeover,6.0
Def Jam Rapstar,5.0
Def Jam Vendetta,8.5
Def Jam: Fight for NY,5.5
Def Jam: Icon,9.5
Default Dan,1.5
Defend The Highlands,8.0
Defend Your Life,11.0
Defender,2.0
Defender (2002),5.0
Defender II,0.9166666666666666
Defender of the Crown,0.9666666666666667
Defender's Quest: Valley of the Forgotten,9.5
Defenders of Ardania,6.0
Defenders of Oasis,13.5
Defenders of the Last Colony,0.8666666666666667
Defense Grid 2,11.0
Defense Grid: The Awakening,10.5
Defense Grid: The Awakening - Borderlands DLC,2.5
Defense Grid: The Awakening - Containment DLC,4.0
Defense Grid: The Awakening - You Monster DLC,2.0
Defragmented,4.0
Defunct,1.0
Defy Gravity,2.0
Degrees of Separation,3.0
Deiland,10.5
Deity Quest,13.0
Deja Vu,5.0
Deja Vu II: Lost in Las Vegas,2.0
Deja Vu: MacVenture Series,2.0
Delaware St. John: Volume 1 - The Curse of Midnight Manor,4.0
Delaware St. John: Volume 2 - The Town with No Name,4.0
Delaweare,0.08333333333333333
Delete (2018),2.0
Delicious: Emily's New Beginning,8.0
Deliver Us The Moon: Fortuna,3.0
Delta Force,8.0
Delta Force 2,8.5
Delta Force: Black Hawk Down,8.0
Delta Force: Black Hawk Down - Team Sabre,7.0
Delta Force: Land Warrior,6.0
Delta Force: Task Force Dagger,6.0
Delta Force: Xtreme,6.5
Deltarune: Chapter 1,3.0
Delve Deeper,0.9833333333333333
Delver,1.0
Dementium II,3.5
Dementium II HD,4.5
Dementium: Remastered,4.5
Dementium: The Ward,4.0
Demetrios: The BIG Cynical Adventure,9.0
DemiKids: Dark Version,15.5
DemiKids: Light Version,10.0
Demigod,4.0
Demigods,10.0
Demolish Fist,4.0
Demolition Man,2.0
"Demolition, Inc.",3.0
"Demolition, Inc.: Level & Weapon DLC",3.0
Demon Attack,0.08333333333333333
Demon Chaos,8.5
Demon Front,1.0
Demon Gaze,36.0
Demon Gaze II,40.5
Demon Hearts,4.0
Demon Hunter 2: New Chapter,2.5
Demon Hunter 3: Revelation,2.5
Demon Hunter: Chronicles from Beyond,3.0
Demon King Box,5.0
Demon's Crest,4.0
Demon's Crystals,2.5
Demon's Souls,31.0
Demon's World,0.55
Demonicon,11.5
Dengeki Bunko: Fighting Climax,2.0
Dengeki Bunko: Fighting Climax Ignition,0.25
Dengeki Stryker,26.0
Densetsu no Stafy,2.5
Department 42: The Mystery of the Nine,4.0
Deponia,8.0
Deponia Doomsday,11.0
Deponia: The Complete Journey,26.5
Depression Quest,0.9833333333333333
Depth Hunter,3.0
Depth Hunter 2: Deep Dive,2.5
Depths of Fear: Knossos,3.0
Depths of Peril,5.0
Der Langrisser,33.0
Deron~n Dero Dero,0.3333333333333333
Derpy Dinos,0.05
Derrick the Deathfin,2.0
Descenders,4.0
Descent,16.5
Descent 3,8.5
Descent 3: Mercenary,6.5
Descent II,15.5
Descent: FreeSpace - Silent Threat,3.0
Descent: FreeSpace - The Great War,12.5
Desert Bus,8.0
Desert Bus VR,10.0
Desert Child,3.0
Desert Demolition,2.5
Desert Sniper (2007),0.8166666666666667
Desert Speedtrap starring Road Runner and Wile E. Coyote,1.0
Desert Strike: Return to the Gulf,5.0
Desire (2016),4.5
Desktop Dungeons,16.0
Desktop Tower Defense,0.5833333333333334
Despair,0.8
Desperados 2: Cooper's Revenge,22.5
Desperados: Wanted Dead or Alive,25.0
Dessert Storm,1.5
Destination Primus Vita,3.0
Destination: Treasure Island,6.0
Destiny,11.5
Destiny 2,12.0
Destiny 2 - Expansion I: Curse of Osiris,3.0
Destiny 2 - Expansion II: Warmind,2.5
Destiny 2: Black Armory,10.0
Destiny 2: Forsaken,8.0
Destiny Warriors,8.0
Destiny of Spirits,248.0
Destiny of an Emperor,18.5
"Destiny's Princess: A War Story, A Love Story",2.5
Destiny: House of Wolves,3.5
Destiny: Rise of Iron,3.0
Destiny: The Dark Below,3.0
Destiny: The Taken King,9.0
Destrega,2.0
Destroy All Humans!,10.0
Destroy All Humans! 2,11.5
Destroy All Humans! Big Willy Unleashed,4.5
Destroy All Humans! Path of the Furon,9.5
Destroy the Porn,0.25
Destruction Derby,5.0
Destruction Derby 2,4.5
Destruction Derby 64,0.35
Destruction Derby Raw,8.0
Detana!! TwinBee,1.5
Detective Case and Clown Bot in: Murder in the Hotel Lisbon,3.5
Detective Gallo,4.0
Detective Grimoire,2.5
Detective Hayseed - Hollywood,9.0
Detective Pikachu,12.0
Detective Scarlet,4.0
Detention (2017),3.0
Detroit: Become Human,11.5
Deus Ex,23.0
Deus Ex GO,4.0
Deus Ex Machina,0.7833333333333333
Deus Ex Machina 2,1.0
Deus Ex: Human Revolution,21.5
Deus Ex: Human Revolution - Director's Cut,23.0
Deus Ex: Human Revolution - The Missing Link DLC,4.5
Deus Ex: Invisible War,9.5
Deus Ex: Mankind Divided,15.0
Deus Ex: Mankind Divided - A Criminal Past,4.0
Deus Ex: Mankind Divided - Desperate Measures,1.0
Deus Ex: Mankind Divided - System Rift,3.0
Deus Ex: Mankind Divided - VR Experience,20.0
Deus Ex: Revision,32.0
Deus Ex: The Conspiracy,25.0
Deus Ex: The Fall,4.5
Deus Vult (Doom 2 WAD),2.5
Dev Guy,0.6
Devastation,9.0
Devastator,1.0
Devil Daggers,6.5
Devil Engine,5.5
Devil Hunter Yohko: The Seven Bells,2.0
Devil Kings,3.5
Devil May Cry,6.0
Devil May Cry 2,6.0
Devil May Cry 3: Dante's Awakening,12.0
Devil May Cry 3: Dante's Awakening - Special Edition,12.0
Devil May Cry 4,11.0
Devil May Cry 4: Special Edition,10.0
Devil May Cry 5,11.0
Devil May Cry HD Collection,22.5
Devil Summoner: Soul Hackers,29.0
Devil Whiskey,40.0
Devil World,0.5
Devil's Attorney,4.0
Devil's Crush,3.0
Devil's Dare,5.5
Devil's Third,8.5
Devil's Tuning Fork,1.0
Devilish,1.0
Devilry,0.75
Devils Share,0.31666666666666665
Devious Dungeon,5.0
Devotion,3.0
Dex,11.5
Dexter's Laboratory: Mandark's Lab?,4.0
Dexter: The Game,2.0
Diablo,14.5
Diablo II,35.0
Diablo II: Lord of Destruction,19.5
Diablo III,18.0
Diablo III: Eternal Collection,20.0
Diablo III: Reaper of Souls,9.0
Diablo III: Ultimate Evil Edition,18.0
Diablo: Hellfire,3.5
Diablo: The Hell,14.5
Diabolik: The Original Sin,4.5
Diamond Dan and the Towers of Treasure,4.5
Diamonds in the Rough,3.5
Diaries of a Spaceport Janitor,8.0
Dicewars,0.08333333333333333
Dick Tracy,2.5
Diddy Kong Racing,14.0
Diddy Kong Racing DS,10.0
Die Hard,3.0
Die Hard Arcade,0.8333333333333334
Die Hard Trilogy,5.5
Die Hard: Nakatomi Plaza,9.5
Die Hard: Vendetta,10.0
Die Legende der Sindai,3.0
Die by the Sword,1.5
Die by the Sword: Limb from Limb,2.5
Die for Valhalla!,9.0
Diehard Dungeon,0.9333333333333333
Dig Dug,1.0
Dig Dug Arrangement (2005),0.5333333333333333
Dig Dug II,1.0
Dig or Die,10.0
